Trailer,Type,Onset,Offset,Duration,W_score,A_score,F_score,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled
rh6,Horror,12.0,42.0,30,3,3,3,1.7506705607713362,0.3063673481349839,0.336456998398241,0.3063673481349838,0.4375
uh1,Horror,60.0,90.0,30,3,2,2,1.1671137071808908,0.2042448987566559,-0.2470998551922043,0.2042448987566558,0.4375
rc2,Comedy,108.0,138.0,30,2,1,3,1.0649912578025629,-0.3793119548337894,-0.3492223045705325,-0.3793119548337895,-0.5625
rh2,Horror,152.0,182.0,30,4,2,3,1.4078309092869494,-0.0364723033494027,-0.0063826530861457,-0.0364723033494028,1.4375
rh1,Horror,196.0,226.0,30,4,3,3,1.7506705607713362,0.3063673481349839,0.336456998398241,0.3063673481349838,1.4375
rc9,Comedy,244.0,274.0,30,3,2,4,1.6485481113930085,-0.2771895054554615,0.2343345490199131,-0.2771895054554615,0.4375
uc4,Comedy,288.0,318.0,30,2,2,3,1.4078309092869494,-0.0364723033494027,-0.0063826530861457,-0.0364723033494028,-0.5625
rh9,Horror,332.0,362.0,30,4,3,3,1.7506705607713362,0.3063673481349839,0.336456998398241,0.3063673481349838,1.4375
uh2,Horror,376.0,406.0,30,2,2,3,1.4078309092869494,-0.0364723033494027,-0.0063826530861457,-0.0364723033494028,-0.5625
rc6,Comedy,420.0,450.0,30,1,1,2,0.8242740556965041,-0.1385947527277307,-0.589939506676591,-0.1385947527277308,-1.5625
rh3,Horror,468.0,498.0,30,2,2,3,1.4078309092869494,-0.0364723033494027,-0.0063826530861457,-0.0364723033494028,-0.5625
rc11,Comedy,512.0,542.0,30,2,1,3,1.0649912578025629,-0.3793119548337894,-0.3492223045705325,-0.3793119548337895,-0.5625
uc1,Comedy,560.0,590.0,30,3,2,3,1.4078309092869494,-0.0364723033494027,-0.0063826530861457,-0.0364723033494028,0.4375
rh11,Horror,608.0,638.0,30,3,3,3,1.7506705607713362,0.3063673481349839,0.336456998398241,0.3063673481349838,0.4375
rc12,Comedy,656.0,686.0,30,1,2,2,1.1671137071808908,0.2042448987566559,-0.2470998551922043,0.2042448987566558,-1.5625
rc5,Comedy,700.0,730.0,30,2,2,4,1.6485481113930085,-0.2771895054554615,0.2343345490199131,-0.2771895054554615,-0.5625
rc3,Comedy,12.0,42.0,30,2,2,4,1.6302983675555678,-0.3373031105287382,0.2160848051824726,-0.3373031105287382,-0.3125
rh12,Horror,60.0,90.0,30,4,3,3,1.7075969970517368,0.2318958884885075,0.2933834346786417,0.2318958884885075,1.6875
rc1,Comedy,108.0,138.0,30,3,3,4,1.9535471818122752,-0.0140542962720307,0.53933361943918,-0.0140542962720307,0.6875
rh7,Horror,152.0,182.0,30,3,3,2,1.4616468122911987,0.4778460732490457,0.0474332499181036,0.4778460732490457,0.6875
rc8,Comedy,200.0,230.0,30,2,2,2,1.1383979980344912,0.1545972589923383,-0.275815564338604,0.1545972589923383,-0.3125
uc3,Comedy,244.0,274.0,30,2,2,3,1.3843481827950297,-0.0913529257681999,-0.0298653795780654,-0.0913529257681999,-0.3125
rh10,Horror,288.0,318.0,30,3,3,3,1.7075969970517368,0.2318958884885075,0.2933834346786417,0.2318958884885075,0.6875
rc4,Comedy,332.0,362.0,30,3,2,4,1.6302983675555678,-0.3373031105287382,0.2160848051824726,-0.3373031105287382,0.6875
rh4,Horror,380.0,410.0,30,2,1,2,0.8151491837777839,-0.1686515552643691,-0.5990643785953113,-0.1686515552643691,-0.3125
uc2,Comedy,428.0,458.0,30,2,1,2,0.8151491837777839,-0.1686515552643691,-0.5990643785953113,-0.1686515552643691,-0.3125
rh5,Horror,476.0,506.0,30,3,4,3,2.030845811308444,0.5551447027452149,0.6166322489353491,0.5551447027452149,0.6875
rh8,Horror,520.0,550.0,30,2,3,2,1.4616468122911987,0.4778460732490457,0.0474332499181036,0.4778460732490457,-0.3125
rc10,Comedy,568.0,598.0,30,1,1,3,1.061099368538322,-0.4146017400249073,-0.353114193834773,-0.4146017400249073,-1.3125
uh3,Horror,616.0,646.0,30,2,2,3,1.3843481827950297,-0.0913529257681999,-0.0298653795780654,-0.0913529257681999,-0.3125
rc7,Comedy,660.0,690.0,30,1,1,3,1.061099368538322,-0.4146017400249073,-0.353114193834773,-0.4146017400249073,-1.3125
uh4,Horror,704.0,734.0,30,2,2,3,1.3843481827950297,-0.0913529257681999,-0.0298653795780654,-0.0913529257681999,-0.3125
