Trailer,Type,Onset,Offset,Duration,W_score,A_score,F_score,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled
rh6,Horror,12.0,42.0,30,2,3,2,1.4194065130305236,0.3669685131249646,0.0051929506574288,0.3669685131249647,-0.6875
uh1,Horror,60.0,90.0,30,2,2,1,0.8585678420282192,0.3323488420754397,-0.5556457203448755,0.3323488420754397,-0.6875
rc2,Comedy,108.0,138.0,30,3,2,3,1.3847868419809988,-0.1938701578773398,-0.0294267203920959,-0.1938701578773398,0.3125
rh2,Horror,152.0,182.0,30,3,3,2,1.4194065130305236,0.3669685131249646,0.0051929506574288,0.3669685131249647,0.3125
rh1,Horror,196.0,226.0,30,3,3,3,1.6825160130069132,0.1038590131485748,0.2683024506338185,0.1038590131485748,0.3125
rc9,Comedy,244.0,274.0,30,3,2,4,1.6478963419573884,-0.4569796578537296,0.2336827795842937,-0.4569796578537295,0.3125
uc4,Comedy,288.0,318.0,30,4,2,4,1.6478963419573884,-0.4569796578537296,0.2336827795842937,-0.4569796578537295,1.3125
rh9,Horror,332.0,362.0,30,4,3,3,1.6825160130069132,0.1038590131485748,0.2683024506338185,0.1038590131485748,1.3125
uh2,Horror,376.0,406.0,30,2,3,2,1.4194065130305236,0.3669685131249646,0.0051929506574288,0.3669685131249647,-0.6875
rc6,Comedy,420.0,450.0,30,3,2,3,1.3847868419809988,-0.1938701578773398,-0.0294267203920959,-0.1938701578773398,0.3125
rh3,Horror,468.0,498.0,30,3,3,3,1.6825160130069132,0.1038590131485748,0.2683024506338185,0.1038590131485748,0.3125
rc11,Comedy,512.0,542.0,30,2,1,3,1.087057670955084,-0.4915993289032545,-0.3271558914180108,-0.4915993289032545,-0.6875
uc1,Comedy,560.0,590.0,30,4,2,3,1.3847868419809988,-0.1938701578773398,-0.0294267203920959,-0.1938701578773398,1.3125
rh11,Horror,608.0,638.0,30,1,4,1,1.4540261840800484,0.927807184127269,0.0398126217069536,0.927807184127269,-1.6875
rc12,Comedy,656.0,686.0,30,1,1,2,0.8239481709786942,-0.2284898289268648,-0.5902653913944005,-0.2284898289268647,-1.6875
rc5,Comedy,700.0,730.0,30,3,2,4,1.6478963419573884,-0.4569796578537296,0.2336827795842937,-0.4569796578537295,0.3125
rc3,Comedy,12.0,42.0,30,3,1,3,1.1989634184557103,-0.5874116076997776,-0.2152501439173844,-0.5874116076997777,0.8125
rh12,Horror,60.0,90.0,30,2,4,2,1.818561963563696,0.6276452794600366,0.4043484011906004,0.6276452794600365,-0.1875
rc1,Comedy,108.0,138.0,30,4,2,3,1.504739323833677,-0.2816357023218111,0.0905257614605821,-0.2816357023218112,1.8125
rh7,Horror,152.0,182.0,30,1,4,1,1.5208327925377807,0.9253744504859512,0.1066192301646857,0.9253744504859512,-1.1875
rc8,Comedy,200.0,230.0,30,2,1,2,0.901234247429796,-0.2896824366738629,-0.512979314943299,-0.289682436673863,-0.1875
uc3,Comedy,244.0,274.0,30,4,2,3,1.504739323833677,-0.2816357023218111,0.0905257614605821,-0.2816357023218112,1.8125
rh10,Horror,288.0,318.0,30,1,3,2,1.5127860581857289,0.32186937408207,0.0985724958126339,0.32186937408207,-1.1875
rc4,Comedy,332.0,362.0,30,3,2,4,1.802468494859592,-0.5793648733477259,0.388254932486497,-0.579364873347726,0.8125
rh4,Horror,380.0,410.0,30,1,3,2,1.5127860581857289,0.32186937408207,0.0985724958126339,0.32186937408207,-1.1875
uc2,Comedy,428.0,458.0,30,2,2,3,1.504739323833677,-0.2816357023218111,0.0905257614605821,-0.2816357023218112,-0.1875
rh5,Horror,476.0,506.0,30,2,3,2,1.5127860581857289,0.32186937408207,0.0985724958126339,0.32186937408207,-0.1875
rh8,Horror,520.0,550.0,30,2,3,2,1.5127860581857289,0.32186937408207,0.0985724958126339,0.32186937408207,-0.1875
rc10,Comedy,568.0,598.0,30,2,2,2,1.2070101528077624,0.0160934687041035,-0.2072034095653325,0.0160934687041034,-0.1875
uh3,Horror,616.0,646.0,30,1,2,2,1.2070101528077624,0.0160934687041035,-0.2072034095653325,0.0160934687041034,-1.1875
rc7,Comedy,660.0,690.0,30,2,1,2,0.901234247429796,-0.2896824366738629,-0.512979314943299,-0.289682436673863,-0.1875
uh4,Horror,704.0,734.0,30,3,2,3,1.504739323833677,-0.2816357023218111,0.0905257614605821,-0.2816357023218112,0.8125
